czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
spoj,joint,dʒˈɔɪnt,joint.opus,120000,,,,,True,120
žertovat,joke,dʒˈoʊk,joke.opus,120001,,,,,True,120
časopis,journal,dʒˈɜːnəl,journal.opus,120002,,,,,True,120
novinář,journalist,dʒˈɜːnəlˌɪst,journalist.opus,120003,,,,,True,120
ošklivý,nasty,nˈæsti,nasty.opus,120004,,,,,True,120
úzký,narrow,nˈæɹoʊ,narrow.opus,120005,,,,,True,120
rozsudek,judgement,dʒˈʌdʒmənt,judgement.opus,120006,,,,,True,120
slušný,respectable,ɹᵻspˈɛktəbəl,respectable.opus,120007,,,,,True,120
džbán,jug,dʒˈʌɡ,jug.opus,120008,,,,,True,120
šťavnatý,juicy,dʒˈuːsi,juicy.opus,120009,,,,,True,120
příběh,narrative,nˈæɹətˌɪv,narrative.opus,120010,,,,,True,120
vyprávět,narrate,nɚɹˈeɪt,narrate.opus,120011,,,,,True,120
zdřímnutí,nap,nˈæp,nap.opus,120012,,,,,True,120
trapné,awkward,ˈɔːkwɚd,awkward.opus,120013,,,,,True,120
rasový,racial,ɹˈeɪʃəl,racial.opus,120014,,,,,True,120
přirozeně,naturally,nˈætʃɚɹəli,naturally.opus,120015,,,,,True,120
nektar,nectar,nˈɛktɚ,nectar.opus,120016,,,,,True,120
náhrdelník,necklace,nˈɛkləs,necklace.opus,120017,,,,,True,120
děsivý,awesome,ˈɔːsʌm,awesome.opus,120018,,,,,True,120
slonovina,ivory,ˈaɪvɚɹi,ivory.opus,120019,,,,,True,120
jménem,behalf,bᵻhˈæf,behalf.opus,120020,,,,,True,120
nefrit,jade,dʒˈeɪd,jade.opus,120021,,,,,True,120
kriminál,gaol,dʒˈeɪl,gaol.opus,120022,,,,,True,120
odpovědný,responsible,ɹᵻspˈɑːnsᵻbəl,responsible.opus,120023,,,,,True,120
znovusjednocení,reunification,ɹˌiːjˌuːnɪfɪkˈeɪʃən,reunification.opus,120024,,,,,True,120
