czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
randit,date,dˈeɪt,date.opus,126000,,,,,True,126
rozruch,stir,stˈɜː,stir.opus,126001,,,,,True,126
seznamka,dating,dˈeɪɾɪŋ,dating.opus,126002,,,,,True,126
stavitel,builder,bˈɪldɚ,builder.opus,126003,,,,,True,126
omámení,daze,dˈeɪz,daze.opus,126004,,,,,True,126
oslnit,dazzle,dˈæzəl,dazzle.opus,126005,,,,,True,126
lhůta,deadline,dˈɛdlaɪn,deadline.opus,126006,,,,,True,126
smrtící,deadly,dˈɛdli,deadly.opus,126007,,,,,True,126
hluchý,deaf,dˈɛf,deaf.opus,126008,,,,,True,126
jednat,deal,dˈiːl,deal.opus,126009,,,,,True,126
obchodník,dealer,dˈiːlɚ,dealer.opus,126010,,,,,True,126
trosky,debris,dəbɹˈiː,debris.opus,126011,,,,,True,126
dluh,debt,dˈɛt,debt.opus,126012,,,,,True,126
lepkavý,sticky,stˈɪki,sticky.opus,126013,,,,,True,126
vlhký,damp,dˈæmp,damp.opus,126014,,,,,True,126
nálepka,sticker,stˈɪkɚ,sticker.opus,126015,,,,,True,126
abeceda,alphabet,ˈælfəbˌɛt,alphabet.opus,126016,,,,,True,126
měna,currency,kˈɜːɹənsi,currency.opus,126017,,,,,True,126
proud,current,kˈɜːɹənt,current.opus,126018,,,,,True,126
v současné době,currently,kˈɜːɹəntli,currently.opus,126019,,,,,True,126
osnovy,curriculum,kɜːɹˈɪkjʊləm,curriculum.opus,126020,,,,,True,126
závěs,curtain,kˈɜːtən,curtain.opus,126021,,,,,True,126
křivka,curve,kˈɜːv,curve.opus,126022,,,,,True,126
polštář,cushion,kˈʊʃən,cushion.opus,126023,,,,,True,126
zvyky,customs,kˈʌstəmz,customs.opus,126024,,,,,True,126
narazit,bump,bˈʌmp,bump.opus,126025,,,,,True,126
povědět,tell,tˈɛl,tell.opus,126026,,,,,True,126
vypravěč příběhů,storyteller,stˈɔːɹitˌɛlɚ,storyteller.opus,126027,,,,,True,126
životopis,CV,sˌiːvˈiː,cv.opus,126028,,,,,True,126
bouřlivý,stormy,stˈɔːɹmi,stormy.opus,126029,,,,,True,126
skladování,storage,stˈɔːɹɪdʒ,storage.opus,126030,,,,,True,126
cyklus,cycle,sˈaɪkəl,cycle.opus,126031,,,,,True,126
bulletin,bulletin,bˈʊlɪtˌɪn,bulletin.opus,126032,,,,,True,126
nahlas,aloud,ɐlˈaʊd,aloud.opus,126033,,,,,True,126
sedmikráska,daisy,dˈeɪzi,daisy.opus,126034,,,,,True,126
poškotit,damage,dˈæmɪdʒ,damage.opus,126035,,,,,True,126
hůl,stick,stˈɪk,stick.opus,126036,,,,,True,126
prohlášení,declaration,dˌɛklɚɹˈeɪʃən,declaration.opus,126037,,,,,True,126
vymazat,delete,dᵻlˈiːt,delete.opus,126038,,,,,True,126
postavení,status,stˈæɾəs,status.opus,126039,,,,,True,126
delikátní,delicate,dˈɛlᵻkət,delicate.opus,126040,,,,,True,126
rozkoš,delight,dᵻlˈaɪt,delight.opus,126041,,,,,True,126
potěšen,delighted,dᵻlˈaɪɾᵻd,delighted.opus,126042,,,,,True,126
rozkošný,delightful,dᵻlˈaɪtfəl,delightful.opus,126043,,,,,True,126
dodat,deliver,dᵻlˈɪvɚ,deliver.opus,126044,,,,,True,126
dodání,delivery,dᵻlˈɪvɚɹi,delivery.opus,126045,,,,,True,126
požadovat,demand,dᵻmˈænd,demand.opus,126046,,,,,True,126
nárok,demand,dᵻmˈænd,demand.opus,126047,,,,,True,126
