czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
město,city,sˈɪɾi,city.opus,5000,,,,,True,5
vesnice,village,vˈɪlɪdʒ,village.opus,5001,,,,,True,5
země,country,kˈʌntɹi,country.opus,5002,,,,,True,5
košile,shirt,ʃˈɜːt,shirt.opus,5003,,,,,True,5
tričko,t-shirt,tˈiːʃˈɜːt,tshirt.opus,5004,,,,,True,5
kalhoty,trousers,tɹˈaʊsɚz,trousers.opus,5005,,,,,True,5
sukně,skirt,skˈɜːt,skirt.opus,5006,,,,,True,5
boty,shoes,ʃˈuːz,shoes.opus,5007,,,,,True,5
ponožky,socks,sˈɑːks,socks.opus,5008,,,,,True,5
klobouk,hat,hˈæt,hat.opus,5009,,,,,True,5
kabát,coat,kˈoʊt,coat.opus,5010,,,,,True,5
bunda,jacket,dʒˈækɪt,jacket.opus,5011,,,,,True,5
svetr,sweater,swˈɛɾɚ,sweater.opus,5012,,,,,True,5
rukavice,gloves,ɡlˈʌvz,gloves.opus,5013,,,,,True,5
šála,scarf,skˈɑːɹf,scarf.opus,5014,,,,,True,5
pes,dog,dˈɑːɡ,dog.opus,5015,,,,,True,5
kočka,cat,kˈæt,cat.opus,5016,,,,,True,5
kráva,cow,kˈaʊ,cow.opus,5017,,,,,True,5
koza,goat,ɡˈoʊt,goat.opus,5018,,,,,True,5
kůň,horse,hˈɔːɹs,horse.opus,5019,,,,,True,5
ovce,sheep,ʃˈiːp,sheep.opus,5020,,,,,True,5
kuře,chicken,tʃˈɪkɪn,chicken.opus,5021,,,,,True,5
pták,bird,bˈɜːd,bird.opus,5022,,,,,True,5
kachna,duck,dˈʌk,duck.opus,5023,,,,,True,5
lev,lion,lˈaɪən,lion.opus,5024,,,,,True,5
tygr,tiger,tˈaɪɡɚ,tiger.opus,5025,,,,,True,5
slon,elephant,ˈɛlɪfənt,elephant.opus,5026,,,,,True,5
opice,monkey,mˈʌŋki,monkey.opus,5027,,,,,True,5
angličtina,English,ˈɪŋɡlɪʃ,english.opus,5028,,,,,True,5
čeština,Czech,tʃˈɛk,czech.opus,5029,,,,,True,5
unavený,tired,tˈaɪɚd,tired.opus,5030,,,,,True,5
hladový,hungry,hˈʌŋɡɹi,hungry.opus,5031,,,,,True,5
přítel,friend,fɹˈɛnd,friend.opus,5032,,,,,True,5
přátelský,friendly,fɹˈɛndli,friendly.opus,5033,,,,,True,5
naštvaný,angry,ˈæŋɡɹi,angry.opus,5034,,,,,True,5
tlustý,fat,fˈæt,fat.opus,5035,,,,,True,5
hubený,thin,θˈɪn,thin.opus,5036,,,,,True,5
krásný,beautiful,bjˈuːɾifəl,beautiful.opus,5037,,,,,True,5
ošklivý,ugly,ˈʌɡli,ugly.opus,5038,,,,,True,5
silný,strong,stɹˈɔŋ,strong.opus,5039,,,,,True,5
slabý,weak,wˈiːk,weak.opus,5040,,,,,True,5
bohatý,rich,ɹˈɪtʃ,rich.opus,5041,,,,,True,5
chudý,poor,pˈʊɹ,poor.opus,5042,,,,,True,5
čistý,clean,klˈiːn,clean.opus,5043,,,,,True,5
špinavý,dirty,dˈɜːɾi,dirty.opus,5044,,,,,True,5
hloupý,stupid,stˈuːpɪd,stupid.opus,5045,,,,,True,5
chytrý,smart,smˈɑːɹt,smart.opus,5046,,,,,True,5
zde,here,hˈɪɹ,here.opus,5047,,,,,True,5
