czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
já,I,ˈaɪ,i.opus,6000,4,,3,,True,6
ty,you,jˈuː,you.opus,6001,4,,3,,True,6
on,he,hˈiː,he.opus,6002,4,,3,,True,6
ona,she,ʃˈiː,she.opus,6003,4,,3,,True,6
ono,it,ˈɪt,it.opus,6004,4,,3,,True,6
my,we,wˈiː,we.opus,6005,4,,3,,True,6
vy,you,jˈuː,you.opus,6006,4,,3,,True,6
oni,they,ðˈeɪ,they.opus,6007,4,,3,,True,6
leden,January,dʒˈænjuːˌɛɹi,january.opus,6008,5,,4,,True,6
únor,February,fˈɛbɹuːˌɛɹi,february.opus,6009,5,,4,,True,6
březen,March,mˈɑːɹtʃ,march.opus,6010,5,,4,,True,6
duben,April,ˈeɪpɹəl,april.opus,6011,5,,4,,True,6
květen,May,mˈeɪ,may.opus,6012,5,,4,,True,6
červen,June,dʒˈuːn,june.opus,6013,5,,4,,True,6
červenec,July,dʒuːlˈaɪ,july.opus,6014,6,,4,,True,6
srpen,August,ˈɔːɡəst,august.opus,6015,6,,4,,True,6
září,September,sɛptˈɛmbɚ,september.opus,6016,6,,4,,True,6
říjen,October,ɑːktˈoʊbɚ,october.opus,6017,6,,4,,True,6
listopad,November,noʊvˈɛmbɚ,november.opus,6018,6,,4,,True,6
prosinec,December,dᵻsˈɛmbɚ,december.opus,6019,6,,4,,True,6
tam,there,ðˈɛɹ,there.opus,6020,,,,,True,6
dítě,child,tʃˈaɪld,child.opus,6021,,,,,True,6
muž,man,mˈæn,man.opus,6022,,,,,True,6
žena,woman,wˈʊmən,woman.opus,6023,,,,,True,6
jídlo,food,fˈuːd,food.opus,6024,,,,,True,6
pití,drink,dɹˈɪŋk,drink.opus,6025,,,,,True,6
obtížný,difficult,dˈɪfɪkəlt,difficult.opus,6026,,,,,True,6
po,after,ˈæftɚ,after.opus,6027,,,,,True,6
poledne,noon,nˈuːn,noon.opus,6028,,,,,True,6
kdo,who,hˈuː,who.opus,6029,,,,,True,6
co,what,wˈʌt,what.opus,6030,,,,,True,6
kde,where,wˈɛɹ,where.opus,6031,,,,,True,6
proč,why,wˈaɪ,why.opus,6032,,,,,True,6
jak,how,hˈaʊ,how.opus,6033,,,,,True,6
mít,have,hˈæv,have.opus,6034,,,,,True,6
číslo,number,nˈʌmbɚ,number.opus,6035,,,,,True,6
bochník,loaf,lˈoʊf,loaf.opus,6036,,,,,True,6
šálek,cup,kˈʌp,cup.opus,6037,,,,,True,6
sklenice,glass,ɡlˈæs,glass.opus,6038,,,,,True,6
myš,mouse,mˈaʊs,mouse.opus,6039,,,,,True,6
dopis,letter,lˈɛɾɚ,letter.opus,6040,,,,,True,6
věc,thing,θˈɪŋ,thing.opus,6041,,,,,True,6
žádný,none,nˈʌn,none.opus,6042,,,,,True,6
nic,nothing,nˈʌθɪŋ,nothing.opus,6043,,,,,True,6
nějaký,some,sˈʌm,some.opus,6044,,,,,True,6
něco,something,sˈʌmθɪŋ,something.opus,6045,,,,,True,6
jakýkoliv,any,ˈɛni,any.opus,6046,,,,,True,6
cokoliv,anything,ˈɛnɪθˌɪŋ,anything.opus,6047,,,,,True,6
