czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
nápad,idea,aɪdˈiə,idea.opus,7000,,,,,True,7
druh,kind,kˈaɪnd,kind.opus,7001,,,,,True,7
udělat,make,mˈeɪk,make.opus,7002,,,,,True,7
mír,peace,pˈiːs,peace.opus,7003,,,,,True,7
důležitý,important,ɪmpˈɔːɹtənt,important.opus,7004,,,,,True,7
populární,popular,pˈɑːpjʊlɚ,popular.opus,7005,,,,,True,7
správně,right,ɹˈaɪt,right.opus,7006,,,,,True,7
tak,so,sˈoʊ,so.opus,7007,,,,,True,7
čekat,wait,wˈeɪt,wait.opus,7008,,,,,True,7
znovu,again,ɐɡˈɛn,again.opus,7009,,,,,True,7
dokument,document,dˈɑːkjuːmənt,document.opus,7010,,,,,True,7
oheň,fire,fˈaɪɚ,fire.opus,7011,,,,,True,7
dát,give,ɡˈɪv,give.opus,7012,,,,,True,7
šance,chance,tʃˈæns,chance.opus,7013,,,,,True,7
informace,information,ˌɪnfɚmˈeɪʃən,information.opus,7014,,,,,True,7
často,often,ˈɔfən,often.opus,7015,,,,,True,7
preferovat,prefer,pɹɪfˈɜː,prefer.opus,7016,,,,,True,7
vložit,put,pˈʊt,put.opus,7017,,,,,True,7
kámen,stone,stˈoʊn,stone.opus,7018,,,,,True,7
takový,such,sˈʌtʃ,such.opus,7019,,,,,True,7
myslet,think,θˈɪŋk,think.opus,7020,,,,,True,7
rozumět,understand,ˌʌndɚstˈænd,understand.opus,7021,,,,,True,7
navštívit,visit,vˈɪzɪt,visit.opus,7022,,,,,True,7
kolem,around,ɚɹˈaʊnd,around.opus,7023,,,,,True,7
volat,call,kˈɔːl,call.opus,7024,,,,,True,7
řezat,cut,kˈʌt,cut.opus,7025,,,,,True,7
večeře,dinner,dˈɪnɚ,dinner.opus,7026,,,,,True,7
dolů,down,dˈaʊn,down.opus,7027,,,,,True,7
vysvětlit,explain,ɛksplˈeɪn,explain.opus,7028,,,,,True,7
dostat,get,ɡˈɛt,get.opus,7029,,,,,True,7
zajímavý,interesting,ˈɪntɹɛstɪŋ,interesting.opus,7030,,,,,True,7
dlouhý,long,lˈɔŋ,long.opus,7031,,,,,True,7
pohybovat se,move,mˈuːv,move.opus,7032,,,,,True,7
ven,out,ˈaʊt,out.opus,7033,,,,,True,7
stránka,page,pˈeɪdʒ,page.opus,7034,,,,,True,7
dosáhnout,reach,ɹˈiːtʃ,reach.opus,7035,,,,,True,7
pod,under,ˈʌndɚ,under.opus,7036,,,,,True,7
do,into,ˈɪntʊ,into.opus,7037,,,,,True,7
z,out of,ˈaʊɾəv,out_of.opus,7038,,,,,True,7
skrz,through,θɹˈuː,through.opus,7039,,,,,True,7
Jsem tlustý?,Am I fat?,æm aɪ fˈæt,am_i_fat.opus,7040,7,,,5,False,7
Jsi smutný?,Are you sad?,ɑːɹ juː sˈæd,are_you_sad.opus,7041,7,,,5,False,7
Je velký?,Is he big?,ɪz hiː bˈɪɡ,is_he_big.opus,7042,7,,,5,False,7
Je malá?,Is she small?,ɪz ʃiː smˈɔːl,is_she_small.opus,7043,7,,,5,False,7
Je to rychlé?,Is it fast?,ɪz ɪt fˈæst,is_it_fast.opus,7044,7,,,5,False,7
Jsme mladí?,Are we young?,ɑːɹ wiː jˈʌŋ,are_we_young.opus,7045,7,,,5,False,7
Jste staří?,Are you old?,ɑːɹ juː ˈoʊld,are_you_old.opus,7046,7,,,5,False,7
Jsou silní?,Are they strong?,ɑːɹ ðeɪ stɹˈɔŋ,are_they_strong.opus,7047,7,,,5,False,7
"Ano, jsem.","Yes, I am.",jˈɛs aɪˈæm,yes_i_am.opus,7048,8,,,6,False,7
"Ano, on je.","Yes, he is.",jˈɛs hiː ɪz,yes_he_is.opus,7049,8,,,6,False,7
"Ne, nejsem.","No, I'm not.",nˈoʊ aɪm nˈɑːt,no_im_not.opus,7050,8,,,6,False,7
"Ne, on není.","No, he's not.",nˈoʊ hiːz nˈɑːt,no_hes_not.opus,7051,8,,,6,False,7
